Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1848          1848          +289.029      +831.496      +333.146      +48.3842      -1742.59      -228.813      +1502.05      -1971.41      -469.352      
1849          1849          +286.284      +835.697      +335.615      +56.1818      -1747.83      -273.485      +1513.78      -2021.32      -507.54       
1850          1850          +289.076      +851.443      +348.313      +50.9056      -1783.12      -274.656      +1539.74      -2057.78      -518.043      
1851          1851          +317.867      +879.974      +330.301      +52.2161      -1842.38      -240.996      +1580.36      -2083.37      -503.016      
1852          1852          +303.654      +859.995      +314.488      +52.6717      -1863.66      -267.06       +1530.81      -2130.72      -599.909      
1853          1853          +281.808      +853.312      +329.88       +46.4742      -1866.65      -257.963      +1511.47      -2124.61      -613.137      
1854          1854          +297.47       +845.547      +355.061      +47.4937      -1846.84      -265.2        +1545.57      -2112.04      -566.471      
1855          1855          +256.748      +854.431      +346.538      +57.8203      -1807.65      -257.917      +1515.54      -2065.57      -550.032      
1856          1856          +301.02       +874.967      +351.748      +57.2493      -1837.4       -216.122      +1584.98      -2053.52      -468.537      
1857          1857          +289.774      +884.407      +317.875      +54.4314      -1786.52      -268.481      +1546.49      -2055         -508.513      
1858          1858          +316.859      +898.861      +316.62       +46.2706      -1832.66      -276.695      +1578.61      -2109.36      -530.747      
1859          1859          +285.232      +814.735      +335.131      +43.9213      -1811.15      -265.223      +1479.02      -2076.37      -597.349      
1860          1860          +270.792      +847.358      +317.605      +50.161       -1825.12      -244.693      +1485.92      -2069.81      -583.897      
1861          1861          +311.254      +870.874      +324.389      +42.3339      -1841.35      -256.356      +1548.85      -2097.71      -548.857      
1862          1862          +299.613      +870.674      +322.916      +45.1322      -1863.16      -275.879      +1538.34      -2139.03      -600.699      
1863          1863          +276.194      +855.143      +318.238      +47.3879      -1805.89      -263.803      +1496.96      -2069.7       -572.732      
1864          1864          +289.436      +896.475      +333.178      +43.5835      -1806.8       -272.471      +1562.67      -2079.27      -516.597      
1865          1865          +291.956      +820.726      +326.357      +58.1528      -1827.13      -289.893      +1497.19      -2117.02      -619.829      
1866          1866          +277.317      +837.083      +330.938      +56.2674      -1763.56      -263.021      +1501.61      -2026.58      -524.979      
1867          1867          +286.115      +929.618      +319.108      +53.3492      -1808.65      -249.241      +1588.19      -2057.9       -469.706      
1868          1868          +315.771      +867.275      +328.971      +58.2417      -1824.84      -268.612      +1570.26      -2093.46      -523.198      
1869          1869          +304.798      +897.861      +340.506      +54.5307      -1709.45      -278.903      +1597.7       -1988.35      -390.653      
1870          1870          +276.691      +862.43       +320.432      +50.7462      -1762.75      -255.436      +1510.3       -2018.18      -507.883      
1871          1871          +273.287      +931.63       +358.627      +58.0882      -1745.03      -278.37       +1621.63      -2023.4       -401.772      
1872          1872          +273.158      +836.653      +352.485      +54.3446      -1746.14      -305.465      +1516.64      -2051.6       -534.96       
1873          1873          +298.593      +829.548      +358.929      +46.5166      -1779.13      -249.634      +1533.59      -2028.76      -495.175      
1874          1874          +295.446      +847.851      +342.62       +47.0752      -1681.82      -287.744      +1532.99      -1969.57      -436.572      
1875          1875          +289.746      +848.555      +310.939      +56.6957      -1820.4       -276.945      +1505.94      -2097.34      -591.408      
1876          1876          +284.701      +796.759      +322.667      +45.7595      -1857.39      -243.568      +1449.89      -2100.96      -651.075      
1877          1877          +301.369      +860.688      +345.777      +50.9199      -1844.12      -262.886      +1558.75      -2107.01      -548.251      
1878          1878          +302.867      +855.287      +343.131      +55.9517      -1798.01      -258.584      +1557.24      -2056.6       -499.361      
1879          1879          +265.885      +902.662      +324.86       +53.3764      -1789.68      -254.648      +1546.78      -2044.32      -497.54       
1880          1880          +315.824      +830.255      +314.702      +50.6577      -1733.07      -299.529      +1511.44      -2032.6       -521.164      
1881          1881          +298.479      +859.113      +325.731      +53.1865      -1773.49      -276.968      +1536.51      -2050.46      -513.953      
1882          1882          +262.368      +828.64       +330.891      +46.5644      -1659.19      -264.966      +1468.46      -1924.16      -455.696      
1883          1883          +276.133      +874.334      +332.636      +39.9571      -1717.27      -282.257      +1523.06      -1999.53      -476.466      
1884          1884          +307.542      +841.485      +343.16       +52.9277      -1721.88      -269.448      +1545.11      -1991.33      -446.212      
1885          1885          +291.146      +828.448      +326.71       +39.3802      -1736.92      -282.109      +1485.69      -2019.03      -533.347      
1886          1886          +264.393      +834.339      +331.486      +47.0314      -1714.49      -268.653      +1477.25      -1983.14      -505.893      
1887          1887          +279.327      +807.859      +338.77       +48.9335      -1685.31      -246.992      +1474.89      -1932.3       -457.413      
