Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
699           699           +268.508      +768.462      +328.088      +48.7332      -1718.58      -286.275      +1413.79      -2004.85      -591.06       
700           700           +247.609      +766.336      +330.403      +43.4745      -1632.95      -298.881      +1387.82      -1931.83      -544.012      
701           701           +274.549      +793.816      +299.455      +47.8656      -1739.42      -262.66       +1415.69      -2002.08      -586.397      
702           702           +256.213      +766.308      +297.227      +54.5233      -1747.86      -270.693      +1374.27      -2018.56      -644.286      
703           703           +265.857      +768.824      +320.293      +43.4634      -1811.02      -272.077      +1398.44      -2083.1       -684.659      
704           704           +245.937      +768.41       +305.108      +47.8044      -1746.98      -261.089      +1367.26      -2008.07      -640.81       
705           705           +258.207      +757.985      +302.119      +46.2967      -1782.12      -281.594      +1364.61      -2063.71      -699.102      
706           706           +241.08       +772.883      +312.492      +44.9732      -1785.46      -265.594      +1371.43      -2051.05      -679.623      
707           707           +269.011      +740.066      +317.728      +43.6636      -1704.04      -277.923      +1370.47      -1981.96      -611.492      
708           708           +252.941      +751.926      +298.364      +50.0242      -1695.17      -261.258      +1353.25      -1956.43      -603.171      
709           709           +255.2        +752.61       +296.419      +45.4223      -1737.56      -280.284      +1349.65      -2017.84      -668.193      
710           710           +271.969      +770.293      +307.514      +48.4027      -1722.86      -261.478      +1398.18      -1984.34      -586.162      
711           711           +255.452      +765.038      +315.005      +41.6683      -1721.62      -278.401      +1377.16      -2000.02      -622.858      
712           712           +279.509      +727.592      +316.266      +43.335       -1757.66      -286.982      +1366.7       -2044.64      -677.937      
713           713           +284.21       +789.884      +324.496      +47.0319      -1745.05      -291.059      +1445.62      -2036.11      -590.485      
714           714           +268.32       +774.061      +318.812      +43.2396      -1781.79      -278.67       +1404.43      -2060.46      -656.026      
715           715           +239.765      +792.361      +310.678      +45.6797      -1726.18      -280.395      +1388.48      -2006.57      -618.09       
716           716           +257.962      +767.591      +321.789      +49.1617      -1758.45      -289.402      +1396.5       -2047.85      -651.347      
717           717           +258.849      +758.431      +315.262      +40.1366      -1785.83      -294.283      +1372.68      -2080.11      -707.436      
718           718           +252.248      +768.029      +310.489      +40.4073      -1798.69      -302.243      +1371.17      -2100.93      -729.757      
719           719           +275.206      +780.944      +316.101      +39.2045      -1784.46      -289.583      +1411.46      -2074.05      -662.592      
720           720           +261.123      +780.887      +317.679      +45.3954      -1821.25      -288.612      +1405.09      -2109.87      -704.781      
721           721           +249.332      +799.627      +312.652      +55.8044      -1824.15      -274.379      +1417.41      -2098.53      -681.117      
722           722           +253.129      +787.183      +299.018      +43.7215      -1736.4       -284.195      +1383.05      -2020.6       -637.547      
723           723           +268.779      +768.338      +322.479      +44.4574      -1803.18      -266.556      +1404.05      -2069.73      -665.677      
724           724           +294.444      +781.158      +298.608      +34.9246      -1751.13      -272.536      +1409.13      -2023.67      -614.533      
725           725           +239.031      +757.284      +309.705      +40.292       -1825.61      -277.576      +1346.31      -2103.19      -756.873      
726           726           +261.968      +803.515      +310.749      +50.5605      -1795.97      -272.301      +1426.79      -2068.27      -641.475      
727           727           +293.81       +810.797      +314.977      +44.707       -1774.19      -300.779      +1464.29      -2074.97      -610.675      
728           728           +264.399      +817.956      +299.757      +42.8333      -1841.74      -279.94       +1424.94      -2121.68      -696.732      
