Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1718          1718          +208.548      +654.698      +296.931      +32.2129      -1703.05      -280.643      +1192.39      -1983.69      -791.3        
1719          1719          +215.11       +663.733      +295.856      +37.8028      -1714.66      -273.861      +1212.5       -1988.52      -776.02       
1720          1720          +223.549      +656.065      +296.36       +42.9731      -1704.14      -283.539      +1218.95      -1987.68      -768.735      
1721          1721          +208.984      +640.317      +281.072      +39.0243      -1713.62      -273.798      +1169.4       -1987.42      -818.018      
1722          1722          +244.03       +681.995      +287.684      +39.863       -1715.05      -283.234      +1253.57      -1998.28      -744.707      
1723          1723          +238.886      +682.467      +280.77       +38.3796      -1753.29      -275.967      +1240.5       -2029.26      -788.757      
1724          1724          +254.568      +684.335      +288.294      +37.0141      -1633.28      -289.195      +1264.21      -1922.48      -658.265      
1725          1725          +269.183      +699.548      +283.418      +40.6667      -1676.06      -284.598      +1292.82      -1960.65      -667.839      
1726          1726          +212.325      +691.233      +292.764      +41.6476      -1669.16      -270.447      +1237.97      -1939.6       -701.634      
1727          1727          +229.379      +695.824      +289.3        +38.4279      -1680.17      -297.921      +1252.93      -1978.09      -725.159      
1728          1728          +197.774      +672.138      +279.717      +44.3429      -1717.02      -271.69       +1193.97      -1988.71      -794.74       
1729          1729          +217.678      +719.711      +309.854      +40.1803      -1663.45      -283.644      +1287.42      -1947.09      -659.672      
1730          1730          +224.807      +674.567      +276.951      +39.0893      -1692.02      -288.828      +1215.41      -1980.84      -765.431      
1731          1731          +226.758      +644.006      +298.968      +39.1011      -1723.59      -283.384      +1208.83      -2006.97      -798.141      
1732          1732          +224.211      +681.097      +278.152      +45.1456      -1727.23      -270.205      +1228.61      -1997.43      -768.828      
1733          1733          +236.661      +713.545      +292.989      +36.5235      -1732.96      -272.748      +1279.72      -2005.71      -725.987      
1734          1734          +239.892      +743.798      +287.878      +40.7533      -1676.65      -291.461      +1312.32      -1968.11      -655.787      
1735          1735          +210.72       +708.471      +295.382      +44.2251      -1661.27      -292.616      +1258.8       -1953.89      -695.088      
1736          1736          +206.967      +685.845      +295.51       +40.6932      -1642.26      -290.201      +1229.01      -1932.46      -703.446      
1737          1737          +220.743      +656.049      +289.54       +42.1678      -1698.89      -287.147      +1208.5       -1986.04      -777.536      
1738          1738          +206.53       +702.835      +307.703      +47.2948      -1754.99      -260.156      +1264.36      -2015.15      -750.787      
1739          1739          +250.898      +639.509      +288.233      +38.2223      -1652.8       -281.816      +1216.86      -1934.61      -717.751      
1740          1740          +218.186      +681.761      +310.466      +43.3192      -1702.74      -289.984      +1253.73      -1992.72      -738.988      
1741          1741          +222.866      +694.318      +281.024      +45.3969      -1688.37      -270.762      +1243.6       -1959.13      -715.529      
1742          1742          +226.077      +699.458      +309.783      +38.5297      -1657.85      -302.767      +1273.85      -1960.62      -686.773      
1743          1743          +218.255      +707.364      +291.457      +39.2929      -1667.45      -296.517      +1256.37      -1963.97      -707.604      
1744          1744          +228.231      +704.172      +282.913      +38.9205      -1703.65      -292.178      +1254.24      -1995.82      -741.589      
1745          1745          +242.564      +669.196      +296.153      +39.9384      -1671.67      -282.8        +1247.85      -1954.47      -706.62       
1746          1746          +222.03       +694.824      +300.858      +36.3453      -1725.19      -272.552      +1254.06      -1997.74      -743.68       
1747          1747          +214.032      +677.351      +294.34       +42.1524      -1713.37      -265.89       +1227.88      -1979.26      -751.38       
1748          1748          +227.435      +692.59       +303.705      +46.6974      -1645.3       -288.293      +1270.43      -1933.59      -663.166      
1749          1749          +233.253      +655.759      +289.651      +35.3444      -1606.97      -301.183      +1214.01      -1908.16      -694.149      
1750          1750          +235.021      +689.622      +285.205      +36.7749      -1645.54      -290.808      +1246.62      -1936.35      -689.725      
1751          1751          +219.879      +708.6        +292.341      +34.1985      -1642.95      -260.454      +1255.02      -1903.4       -648.381      
1752          1752          +206.102      +708.413      +292.695      +35.4948      -1655.44      -277.485      +1242.7       -1932.92      -690.219      
1753          1753          +231.128      +681.289      +286.254      +41.2623      -1628.95      -301.753      +1239.93      -1930.7       -690.769      
1754          1754          +224.825      +672.786      +302.635      +34.9467      -1610.28      -306.557      +1235.19      -1916.83      -681.639      
1755          1755          +225.292      +683.279      +302.874      +46.3665      -1656.33      -282.073      +1257.81      -1938.4       -680.589      
1756          1756          +237.222      +693.351      +296.413      +48.7926      -1688.58      -264.47       +1275.78      -1953.05      -677.272      
